family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF02033,transpred,4544,4182,362,0,0.9203345070422535,0.1497651016294678,0.16243152033004812
RF02037,transpred,45,45,0,0,1.0,0.7467645931545042,0.7659518992527876
RF02038,transpred,98,98,0,0,1.0,0.0,0.0
RF02039,transpred,110,110,0,0,1.0,0.0,0.0
RF02040,transpred,70,70,0,0,1.0,0.0,0.0
RF02041,transpred,449,4,445,0,0.008908685968819599,0.0,0.0
RF02044,transpred,21,21,0,0,1.0,0.0,0.0
RF02047,transpred,258,258,0,0,1.0,0.0,0.0
RF02049,transpred,5,5,0,0,1.0,0.3333306599716101,0.3384040024709735
RF02052,transpred,26,26,0,0,1.0,0.2808634926003783,0.30779976880489485
RF02062,transpred,4,4,0,0,1.0,0.15069686411149824,0.15018931960079393
RF02070,transpred,6,6,0,0,1.0,0.34432163590998405,0.3503508504143544
RF02072,transpred,4,4,0,0,1.0,0.0,-0.001482958178214199
RF02080,transpred,6,0,6,0,0.0,,
RF02085,transpred,14,14,0,0,1.0,0.0,0.0
RF02086,transpred,12,12,0,0,1.0,0.0,0.0
RF02087,transpred,9,9,0,0,1.0,0.0,0.0
RF02089,transpred,82,82,0,0,1.0,0.0,0.0
RF02091,transpred,185,177,8,0,0.9567567567567568,0.0,0.0
RF02099,transpred,1,1,0,0,1.0,0.16,0.24568815540828384
RF02104,transpred,83,0,83,0,0.0,,
RF02106,transpred,77,77,0,0,1.0,0.0,0.0
RF02109,transpred,309,309,0,0,1.0,0.0,0.0
RF02110,transpred,191,191,0,0,1.0,0.0,0.0
RF02111,transpred,180,180,0,0,1.0,0.4390816022262801,0.49533793839613244
RF02112,transpred,126,126,0,0,1.0,0.0,0.0
RF02113,transpred,118,118,0,0,1.0,0.0,0.0
RF02116,transpred,110,110,0,0,1.0,0.0,0.0
RF02120,transpred,75,75,0,0,1.0,0.0,0.0
RF02124,transpred,132,132,0,0,1.0,0.0,0.0
RF02125,transpred,58,58,0,0,1.0,0.0,0.0
RF02126,transpred,65,65,0,0,1.0,0.0,0.0
RF02127,transpred,108,108,0,0,1.0,0.0,0.0
RF02128,transpred,96,96,0,0,1.0,0.0,0.0
RF02133,transpred,85,85,0,0,1.0,0.0,0.0
RF02136,transpred,14,14,0,0,1.0,0.0,0.0
RF02139,transpred,92,92,0,0,1.0,0.0,0.0
RF02140,transpred,381,380,1,0,0.9973753280839895,0.0,0.0
RF02143,transpred,109,101,8,0,0.926605504587156,0.0,0.0
RF02145,transpred,93,93,0,0,1.0,0.0,0.0
RF02146,transpred,86,86,0,0,1.0,0.0,0.0
RF02148,transpred,103,103,0,0,1.0,0.0,0.0
RF02155,transpred,15,15,0,0,1.0,0.0,0.0
RF02156,transpred,91,91,0,0,1.0,0.0,0.0
RF02158,transpred,99,99,0,0,1.0,0.0,0.0
RF02168,transpred,111,111,0,0,1.0,0.0,0.0
RF02169,transpred,84,84,0,0,1.0,0.0,0.0
RF02173,transpred,118,27,91,0,0.2288135593220339,0.0,0.0
RF02174,transpred,90,90,0,0,1.0,0.0,0.0
RF02176,transpred,108,108,0,0,1.0,0.0,0.0
RF02177,transpred,63,63,0,0,1.0,0.0,0.0
RF02180,transpred,87,87,0,0,1.0,0.0,0.0
RF02184,transpred,44,44,0,0,1.0,0.0,0.0
RF02185,transpred,101,101,0,0,1.0,0.0,0.0
RF02186,transpred,13,13,0,0,1.0,0.0,0.0
RF02188,transpred,110,110,0,0,1.0,0.0,0.0
RF02189,transpred,117,2,115,0,0.017094017094017096,0.0,0.0
RF02193,transpred,109,109,0,0,1.0,0.0,0.0
RF02196,transpred,74,74,0,0,1.0,0.0,0.0
RF02202,transpred,8,8,0,0,1.0,0.0,0.0
RF02206,transpred,86,86,0,0,1.0,0.0,0.0
RF02209,transpred,403,191,212,0,0.4739454094292804,0.0,0.0
RF02211,transpred,15,15,0,0,1.0,0.0,0.0
RF02212,transpred,69,69,0,0,1.0,0.0,0.0
RF02213,transpred,23,23,0,0,1.0,0.0,0.0
RF02216,transpred,182,182,0,0,1.0,0.0,0.0
RF02217,transpred,17,17,0,0,1.0,0.0,0.0
RF02220,transpred,22,22,0,0,1.0,0.0,0.0
RF02222,transpred,38,38,0,0,1.0,0.560835522328534,0.5876193634818926
RF02224,transpred,84,84,0,0,1.0,0.11691548366771083,0.11867027479950269
RF02227,transpred,68,68,0,0,1.0,0.8252407563375157,0.8374114978364259
RF02228,transpred,1957,1957,0,0,1.0,0.013331027611240139,0.010891437729952626
RF02234,transpred,166,166,0,0,1.0,0.184769427032752,0.1953257635392961
